datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2015-07-01,12549.235900000001,90136.5555,0,102685.7914,0.0011307049717683704,1.0268579139999978,0.0058880250000001855
2015-07-02,12533.3763,90136.5555,0,102669.9318,-0.00015444785285056994,1.026699317999998,0.006046621000000085
2015-07-06,12489.761000000002,90136.5555,0,102626.3165,-0.00042481084028545,1.0262631649999978,0.006482774000000191
2015-07-07,12459.032500000001,90136.5555,0,102595.588,-0.00029942125029891464,1.0259558799999977,0.0067900590000002925
2015-07-08,12149.7619,90136.5555,0,102286.3174,-0.0030144629611168483,1.0228631739999976,0.009882765000000404
2015-07-09,11901.9492,90136.5555,0,102038.5047,-0.0024227355749929513,1.0203850469999975,0.012360892000000456
2015-07-10,12220.1406,90136.5555,0,102356.6961,0.003118346362831259,1.0235669609999973,0.00917897800000067
2015-07-13,12456.058799999999,90136.5555,0,102592.6143,0.0023048633747373426,1.0259261429999975,0.006819796000000489
2015-07-14,12451.102299999999,90136.5555,0,102587.6578,-4.831244465131057e-05,1.0258765779999974,0.006869361000000573
2015-07-15,12571.0435,90136.5555,0,102707.599,0.001169158186980379,1.0270759899999975,0.005669949000000507
2015-07-16,12738.5644,90136.5555,0,102875.1199,0.0016310467933342565,1.0287511989999976,0.003994740000000441
2015-07-17,12848.593300000002,90136.5555,0,102985.14880000001,0.0010695384861467705,1.0298514879999976,0.0028944510000004087
2015-07-20,13091.451000000001,90136.5555,0,103228.0065,0.002358181765330425,1.0322800649999977,0.0004658740000003103
2015-07-21,12960.6052,90136.5555,0,103097.16070000001,-0.001267541672423933,1.0309716069999977,0.0017743320000003227
2015-07-22,12412.443500000001,90136.5555,0,102548.99900000001,-0.0053169427390448165,1.0254899899999976,0.007255949000000372
2015-07-23,12406.496299999999,90136.5555,0,102543.0518,-5.799374014381353e-05,1.0254305179999974,0.007315421000000599
2015-07-24,12341.073400000001,90136.5555,0,102477.62890000001,-0.0006380042221445503,1.0247762889999976,0.007969650000000383
2015-07-27,12169.586599999999,90136.5555,0,102306.1421,-0.0016734071800914574,1.0230614209999975,0.009684518000000475
2015-07-28,12230.053000000002,90136.5555,0,102366.6085,0.0005910339179919788,1.0236660849999977,0.009079854000000331
2015-07-29,12191.394299999998,90136.5555,0,102327.9498,-0.00037764951448981954,1.0232794979999977,0.00946644100000027
2015-07-30,12129.937199999998,90136.5555,0,102266.4927,-0.0006005895761629354,1.0226649269999977,0.010081012000000333
2015-07-31,12023.8734,90136.5555,0,102160.4289,-0.0010371314904789042,1.0216042889999977,0.011141650000000336
2015-08-03,11740.3756,90136.5555,0,101876.9311,-0.002775025546119192,1.0187693109999978,0.013976628000000213
2015-08-04,11363.6999,90136.5555,0,101500.2554,-0.0036973600984335775,1.0150025539999978,0.017743385000000167
2015-08-05,11439.0352,90136.5555,0,101575.5907,0.0007422178368232668,1.0157559069999977,0.016990032000000266
2015-08-06,11463.9282,90136.5555,0,101600.4837,0.0002450687200383772,1.0160048369999977,0.01674110200000034
2015-08-07,11502.7619,90136.5555,0,101639.3174,0.0003822196370115716,1.0163931739999978,0.016352765000000158
2015-08-10,11920.9722,90136.5555,0,102057.5277,0.004114650813269005,1.020575276999998,0.012170661999999943
2015-08-11,11300.6273,90136.5555,0,101437.18280000001,-0.006078384554087046,1.0143718279999983,0.01837411099999975
2015-08-12,11474.8814,90136.5555,0,101611.4369,0.0017178523219001374,1.016114368999998,0.01663156999999993
2015-08-13,11465.9201,90136.5555,0,101602.4756,-8.819184408159764e-05,1.0160247559999982,0.016721182999999806
2015-08-14,11546.5746,90136.5555,0,101683.13010000001,0.0007938241615050856,1.0168313009999983,0.015914637999999703
2015-08-17,11666.063600000001,90136.5555,0,101802.61910000001,0.0011751113472067143,1.0180261909999984,0.014719747999999644
2015-08-18,11600.3446,90136.5555,0,101736.9001,-0.0006455531358722233,1.0173690009999983,0.015376937999999729
2015-08-19,11451.9799,90136.5555,0,101588.53540000001,-0.001458317482193383,1.0158853539999984,0.01686058499999965
2015-08-20,11216.985700000001,90136.5555,0,101353.5412,-0.0023131960616886715,1.0135354119999984,0.01921052699999959
2015-08-21,10530.9225,90136.5555,0,100667.478,-0.006769010651992979,1.0066747799999984,0.026071158999999566
2015-08-24,10268.0478,90136.5555,0,100404.6033,-0.0026113170332925373,1.0040460329999985,0.028699905999999498
2015-08-25,10329.783000000001,90136.5555,0,100466.3385,0.0006148642389984804,1.0046633849999984,0.028082553999999593
2015-08-26,10922.2474,90136.5555,0,101058.80290000001,0.005897143350158229,1.0105880289999987,0.022157909999999337
2015-08-27,11243.8703,90136.5555,0,101380.4258,0.003182532256178039,1.0138042579999986,0.018941680999999377
2015-08-28,11280.7129,90136.5555,0,101417.2684,0.0003634094028435175,1.0141726839999987,0.01857325499999929
2015-08-31,11227.9389,90136.5555,0,101364.4944,-0.000520365030853065,1.0136449439999988,0.019100994999999177
2015-09-01,10726.087,90136.5555,0,100862.6425,-0.004950963381907814,1.0086264249999988,0.02411951399999923
2015-09-02,11186.1173,90136.5555,0,101322.6728,0.004560958235850343,1.013226727999999,0.019519210999999093
2015-09-03,10989.9576,90136.5555,0,101126.5131,-0.0019359901844200333,1.011265130999999,0.021480807999999074
2015-09-04,10880.4259,90136.5555,0,101016.9814,-0.0010831155613135746,1.010169813999999,0.022576124999998948
2015-09-08,11183.130200000001,90136.5555,0,101319.6857,0.002996568456162585,1.0131968569999992,0.01954908199999883
2015-09-09,10968.0513,90136.5555,0,101104.60680000001,-0.002122775041336289,1.0110460679999993,0.021699870999998705
2015-09-10,11209.0196,90136.5555,0,101345.5751,0.0023833562844139955,1.013455750999999,0.01929018799999893
2015-09-11,11372.320500000002,90136.5555,0,101508.876,0.0016113273799953642,1.0150887599999991,0.017657178999998857
2015-09-14,11481.851499999999,90136.5555,0,101618.407,0.0010790287935018572,1.0161840699999993,0.016561868999998675
2015-09-15,11578.4382,90136.5555,0,101714.9937,0.0009504842956256088,1.0171499369999992,0.015596001999998776
2015-09-16,11591.383300000001,90136.5555,0,101727.9388,0.00012726835571741368,1.0172793879999993,0.015466550999998718
2015-09-17,11343.444099999999,90136.5555,0,101479.9996,-0.002437277339192523,1.0147999959999991,0.017945942999998854
2015-09-18,11296.6443,90136.5555,0,101433.1998,-0.0004611726466738908,1.0143319979999992,0.018413940999998824
2015-09-21,11471.8943,90136.5555,0,101608.4498,0.001727738061557238,1.0160844979999992,0.016661440999998778
2015-09-22,11291.666000000001,90136.5555,0,101428.2215,-0.0017737530722568007,1.0142822149999993,0.018463723999998738
2015-09-23,11383.273700000002,90136.5555,0,101519.82920000001,0.0009031776230050692,1.0151982919999993,0.017547646999998667
2015-09-24,11450.9839,90136.5555,0,101587.53940000001,0.0006669652671165149,1.0158753939999994,0.016870544999998627
2015-09-25,11422.1074,90136.5555,0,101558.6629,-0.0002842523814491349,1.0155866289999993,0.017159309999998706
2015-09-28,11196.0753,90136.5555,0,101332.6308,-0.002225630916611765,1.0133263079999995,0.01941963099999855
2015-09-29,10859.515500000001,90136.5555,0,100996.071,-0.0033213368422682077,1.0099607099999994,0.022785228999998575
2015-09-30,10982.9875,90136.5555,0,101119.543,0.0012225426076228896,1.0111954299999995,0.021550508999998552
2015-10-01,10911.294199999998,90136.5555,0,101047.8497,-0.000708995490614539,1.0104784969999994,0.02226744199999864
2015-10-02,10990.952800000001,90136.5555,0,101127.5083,0.0007883255332645778,1.0112750829999992,0.02147085599999876
2015-10-05,11030.7825,90136.5555,0,101167.338,0.0003938562382239663,1.0116733799999993,0.021072558999998714
2015-10-06,11083.5564,90136.5555,0,101220.1119,0.0005216495861539716,1.0122011189999993,0.020544819999998687
2015-10-07,11030.7825,90136.5555,0,101167.338,-0.0005213776097395817,1.0116733799999993,0.021072558999998714
2015-10-08,10903.3282,90136.5555,0,101039.8837,-0.001259836450376861,1.0103988369999994,0.022347101999998564
2015-10-09,11164.2117,90136.5555,0,101300.7672,0.002581985355155414,1.0130076719999994,0.019738266999998588
2015-10-12,11112.4329,90136.5555,0,101248.9884,-0.0005111392680547944,1.0124898839999994,0.020256054999998607
2015-10-13,11131.3522,90136.5555,0,101267.9077,0.0001868591508811246,1.0126790769999994,0.02006686199999863
2015-10-14,10974.0254,90136.5555,0,101110.5809,-0.0015535701642623856,1.0111058089999994,0.021640129999998647
2015-10-15,11138.3223,90136.5555,0,101274.8778,0.0016249229164502221,1.0127487779999993,0.01999716099999871
2015-10-16,11056.6719,90136.5555,0,101193.2274,-0.0008062256086968089,1.0119322739999992,0.020813664999998815
2015-10-19,11125.378,90136.5555,0,101261.9335,0.0006789594695741918,1.0126193349999992,0.02012660399999877
2015-10-20,11328.5078,90136.5555,0,101465.06330000001,0.002005983818193835,1.0146506329999994,0.018095305999998645
2015-10-21,11327.5126,90136.5555,0,101464.0681,-9.808302164682203e-06,1.0146406809999993,0.018105257999998736
2015-10-22,11500.7708,90136.5555,0,101637.3263,0.0017075818390135389,1.0163732629999993,0.016372675999998698
2015-10-23,11857.2451,90136.5555,0,101993.8006,0.0035073167799377636,1.0199380059999994,0.012807932999998606
2015-10-26,11478.864399999999,90136.5555,0,101615.41990000001,-0.0037098401841493267,1.0161541989999994,0.016591739999998634
2015-10-27,11406.176000000001,90136.5555,0,101542.73150000001,-0.0007153284419976202,1.0154273149999993,0.017318623999998728
2015-10-28,11876.163600000002,90136.5555,0,102012.7191,0.004628471118092614,1.0201271909999992,0.012618747999998847
2015-10-29,12001.6268,90136.5555,0,102138.1823,0.0012298780103783269,1.0213818229999991,0.01136411599999887
2015-10-30,11899.065900000001,90136.5555,0,102035.6214,-0.0010041386843829825,1.0203562139999993,0.012389724999998686
2015-11-02,12066.349900000001,90136.5555,0,102202.9054,0.0016394666657069124,1.0220290539999992,0.010716884999998788
2015-11-03,12204.7573,90136.5555,0,102341.3128,0.0013542413442975132,1.0234131279999994,0.009332810999998609
2015-11-04,12148.0003,90136.5555,0,102284.5558,-0.0005545854205614154,1.0228455579999995,0.00990038099999846
2015-11-05,12091.9998,90136.5555,0,102228.5553,-0.0005474971227278358,1.0222855529999997,0.010460385999998323
2015-11-06,12105.9998,90136.5555,0,102242.5553,0.0001369480372575005,1.0224255529999997,0.010320385999998294
2015-11-09,12057.0,90136.5555,0,102193.5555,-0.0004792505415796011,1.0219355549999996,0.010810383999998452
2015-11-10,11676.9997,90136.5555,0,101813.5552,-0.003718437020228782,1.0181355519999995,0.014610386999998504
2015-11-11,11611.0001,90136.5555,0,101747.5556,-0.0006482398131599787,1.0174755559999995,0.0152703829999985
2015-11-12,11572.0001,90136.5555,0,101708.5556,-0.0003833015915716276,1.0170855559999994,0.015660382999998612
2015-11-13,11233.9996,90136.5555,0,101370.5551,-0.003323225838830157,1.0137055509999993,0.019040387999998742
2015-11-16,11418.0,90136.5555,0,101554.5555,0.0018151266885979567,1.0155455549999992,0.017200383999998792
2015-11-17,11369.0002,90136.5555,0,101505.5557,-0.00048249731150662445,1.0150555569999993,0.017690381999998728
2015-11-18,11729.000100000001,90136.5555,0,101865.5556,0.0035466029176174363,1.0186555559999992,0.014090382999998763
2015-11-19,11877.9999,90136.5555,0,102014.5554,0.0014627103256086293,1.020145553999999,0.012600384999998937
2015-11-20,11930.0003,90136.5555,0,102066.5558,0.000509735103938036,1.0206655579999993,0.012080380999998752
2015-11-23,11775.0,90136.5555,0,101911.5555,-0.001518619872935889,1.0191155549999993,0.013630383999998719
2015-11-24,11887.9997,90136.5555,0,102024.5552,0.0011088016412428292,1.0202455519999993,0.01250038699999867
2015-11-25,11802.9999,90136.5555,0,101939.5554,-0.0008331308069255972,1.0193955539999993,0.013350384999998743
2015-11-27,11780.9998,90136.5555,0,101917.5553,-0.00021581514568769222,1.0191755529999993,0.013570385999998713
2015-11-30,11830.0003,90136.5555,0,101966.5558,0.00048078566892395536,1.0196655579999994,0.013080380999998642
2015-12-01,11733.9996,90136.5555,0,101870.5551,-0.0009414920338027821,1.0187055509999994,0.014040387999998627
2015-12-02,11627.9999,90136.5555,0,101764.5554,-0.001040533252184117,1.0176455539999993,0.015100384999998662
2015-12-03,11519.9997,90136.5555,0,101656.5552,-0.001061275210956114,1.0165655519999994,0.016180386999998575
2015-12-04,11902.9999,90136.5555,0,102039.5554,0.0037675897953306503,1.0203955539999994,0.012350384999998631
2015-12-07,11827.9999,90136.5555,0,101964.5554,-0.0007350090825660738,1.0196455539999993,0.01310038499999866
2015-12-08,11823.0003,90136.5555,0,101959.5558,-4.903272495415667e-05,1.0195955579999993,0.013150380999998657
2015-12-09,11562.0003,90136.5555,0,101698.5558,-0.0025598385355067865,1.0169855579999993,0.015760380999998658
2015-12-10,11616.9998,90136.5555,0,101753.5553,0.0005408090564056334,1.0175355529999994,0.015210385999998577
2015-12-11,11318.0,90136.5555,0,101454.5555,-0.0029384702983444866,1.0145455549999993,0.01820038399999868
2015-12-14,11248.0003,90136.5555,0,101384.5558,-0.0006899611324008292,1.0138455579999992,0.0189003809999988
2015-12-15,11048.9998,90136.5555,0,101185.5553,-0.0019628285435561166,1.0118555529999993,0.020890385999998706
2015-12-16,11133.9996,90136.5555,0,101270.5551,0.0008400388745999354,1.0127055509999991,0.020040387999998854
2015-12-17,10898.0003,90136.5555,0,101034.5558,-0.0023303841848892892,1.0103455579999991,0.02240038099999886
2015-12-18,10602.9999,90136.5555,0,100739.5554,-0.0029197970700635123,1.007395553999999,0.025350384999998976
2015-12-21,10733.0002,90136.5555,0,100869.5557,0.001290459338278982,1.0086955569999991,0.02405038199999887
2015-12-22,10723.0003,90136.5555,0,100859.5558,-9.91369490090932e-05,1.0085955579999992,0.024150380999998777
2015-12-23,10861.0001,90136.5555,0,100997.5556,0.0013682372374677065,1.0099755559999994,0.022770382999998562
2015-12-24,10802.9999,90136.5555,0,100939.5554,-0.0005742733044917792,1.0093955539999995,0.02335038499999853
2015-12-28,10682.0,90136.5555,0,100818.5555,-0.0011987362092145126,1.0081855549999996,0.02456038399999838
2015-12-29,10873.9998,90136.5555,0,101010.5553,0.0019044093525026895,1.0101055529999998,0.02264038599999818
2015-12-30,10732.0,90136.5555,0,100868.5555,-0.0014057916974941076,1.0086855549999998,0.024060383999998214
2015-12-31,10526.0002,90136.5555,0,100662.5557,-0.0020422598398368574,1.0066255569999998,0.02612038199999822
2016-01-04,10534.9998,90136.5555,0,100671.5553,8.940365101439696e-05,1.006715553,0.026030385999997963
2016-01-05,10270.999899999999,90136.5555,0,100407.5554,-0.00262238821296934,1.004075554,0.028670384999998078
2016-01-06,10069.9997,90136.5555,0,100206.5552,-0.00200184337920839,1.0020655520000001,0.030680386999997866
2016-01-07,9644.9997,90136.5555,0,99781.5552,-0.0042412394992698,0.9978155520000002,0.03493038699999784
2016-01-08,9695.999899999999,90136.5555,0,99832.5554,0.0005111185118107375,0.998325554,0.034420384999998
2016-01-11,9852.9999,90136.5555,0,99989.5554,0.0015726332895211748,0.9998955540000001,0.03285038499999793
2016-01-12,9995.999899999999,90136.5555,0,100132.5554,0.001430149373381484,1.0013255540000001,0.031420384999997886
2016-01-13,9738.9999,90136.5555,0,99875.5554,-0.0025665978359721286,0.9987555540000002,0.03399038499999785
2016-01-14,9951.9997,90136.5555,0,100088.5552,0.002132651970213839,1.0008855520000002,0.031860386999997825
2016-01-15,0.0,100088.5552,0,100088.5552,0.0,1.0008855520000002,0.031860386999997825
